5 1 4 0.6
5 1 4 0.6
5 1 4 0.6
5 1 4 0.6
5 1 4 0.6
5 1 4 0.6
5 1 4 0.6
5 1 4 0.6
5 1 4 0.6
5 1 4 0.6
5 1 4 0.6
5 1 4 0.6
5 1 4 0.6
5 1 4 0.6
5 1 4 0.6
5 1 4 0.6
5 1 4 0.6
5 1 4 0.6
5 3 6 0.6
5 1 4 0.6
5 1 4 0.6
5 1 4 0.6
5 1 4 0.6
5 1 4 0.6
5 1 4 0.6
5 1 4 0.6
5 1 4 0.6
0 8 6 0.2
2 9 4 0.8
0 8 6 0.4
5 2 6 0.6
5 2 6 0.6
0 8 6 0.4
0 8 6 0.4
0 8 6 0.0
0 8 6 0.0
0 8 6 0.2
0 8 6 0.2
5 1 4 0.6
9 2 6 0.2
0 8 6 0.0
9 10 6 0.2
9 10 6 0.2
10 5 10 0.6
0 8 6 0.0
9 10 6 0.6
0 8 6 0.0
0 8 6 0.4
9 10 6 0.6
9 10 6 0.2
9 10 6 0.2
0 8 6 0.0
0 8 6 0.0
0 8 6 0.0
0 8 6 0.0
0 8 6 0.0
0 8 6 0.0
0 8 6 0.0
0 8 6 0.0
0 8 6 0.0
0 8 6 0.0
0 8 6 0.4
0 8 6 0.4
9 10 6 0.2
8 4 10 0.6
8 4 10 0.6
8 4 10 0.6
5 2 6 0.6
5 2 6 0.6
5 2 6 0.6
0 8 6 0.4
0 8 6 0.4
2 9 4 0.8
2 9 4 0.8
0 8 6 0.4
0 8 6 0.4
0 8 6 0.4
0 8 6 0.4
0 8 6 0.4
9 10 6 0.2
5 1 4 0.6
5 1 4 0.6
0 8 6 0.4
0 8 6 0.4
0 8 6 0.4
0 8 6 0.4
0 8 6 0.4
0 8 6 0.4
0 8 6 0.4
0 8 6 0.4
5 1 4 0.6
5 1 4 0.6
9 10 6 0.2
6 6 4 0.6
0 8 6 0.0
0 8 6 0.4
0 8 6 0.4
5 1 4 0.6
0 8 6 0.4
9 10 6 0.2
0 8 6 0.4
0 8 6 0.4
0 8 6 0.0
5 1 4 0.6
9 10 6 0.6
0 8 6 0.2
5 1 4 0.6
0 8 6 0.4
2 7 4 0.2
9 10 6 0.2
9 10 6 0.2
5 1 4 0.6
5 1 4 0.6
