14 4 0.6
13 4 0.6
13 4 0.6
17 4 0.6
18 4 0.6
13 4 0.6
18 4 0.6
15 4 0.6
15 4 0.6
14 4 0.6
14 4 0.6
14 4 0.6
13 4 0.6
13 4 0.6
13 4 0.6
14 4 0.6
17 4 0.6
13 4 0.6
13 4 0.6
13 4 0.6
17 4 0.6
17 4 0.6
19 4 0.6
17 4 0.6
14 4 0.6
17 4 0.6
19 6 0.6
16 4 0.6
19 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
22 4 0.6
23 4 0.6
19 4 0.6
34 6 0.2
13 4 0.8
26 6 0.4
19 6 0.6
26 6 0.6
27 6 0.4
31 6 0.0
11 4 0.8
26 6 0.4
11 0 0.0
28 6 0.4
27 6 0.0
27 6 0.0
31 6 0.2
31 6 0.2
15 4 0.6
17 6 0.2
17 6 0.2
33 6 0.0
23 6 0.2
23 6 0.2
23 6 0.2
47 10 0.6
30 6 0.0
25 6 0.6
29 6 0.0
26 6 0.4
25 6 0.6
26 6 0.6
21 6 0.2
23 6 0.2
31 6 0.0
32 6 0.0
32 6 0.0
33 6 0.0
33 6 0.0
27 6 0.0
31 6 0.0
27 6 0.0
27 6 0.0
27 6 0.0
28 6 0.4
31 6 0.6
26 6 0.4
26 6 0.4
27 6 0.4
26 6 0.4
22 6 0.2
47 10 0.6
50 10 0.6
47 10 0.6
18 6 0.6
20 6 0.6
18 6 0.6
25 6 0.2
23 6 0.2
23 6 0.2
23 6 0.2
27 6 0.4
26 6 0.4
26 6 0.4
27 6 0.4
13 4 0.8
12 4 0.8
31 6 0.6
30 6 0.4
31 6 0.4
29 6 0.4
23 6 0.2
28 6 0.4
27 6 0.4
25 6 0.4
23 6 0.2
13 4 0.6
13 4 0.6
17 4 0.6
16 4 0.6
14 4 0.6
26 6 0.4
28 6 0.4
25 6 0.4
24 6 0.4
24 6 0.4
29 6 0.4
26 6 0.4
32 6 0.4
29 6 0.4
13 4 0.6
13 4 0.6
17 6 0.2
14 4 0.6
30 6 0.0
31 6 0.4
28 6 0.4
17 4 0.6
26 6 0.4
21 6 0.2
36 6 0.4
35 6 0.4
31 6 0.0
26 6 0.4
25 6 0.4
25 6 0.4
25 6 0.4
25 6 0.4
25 6 0.4
25 6 0.4
25 6 0.4
25 6 0.4
26 6 0.4
25 6 0.4
25 6 0.4
25 6 0.4
25 6 0.4
25 6 0.4
25 6 0.4
22 4 0.6
20 4 0.6
20 4 0.6
20 4 0.6
20 4 0.6
20 4 0.6
23 6 0.6
15 4 0.8
14 4 0.8
12 4 0.6
13 4 0.6
13 4 0.6
12 4 0.6
11 4 0.8
12 4 0.8
12 4 0.8
28 6 0.2
17 4 0.6
24 6 0.4
12 4 0.2
19 4 0.6
20 4 0.6
19 4 0.6
19 4 0.6
19 4 0.6
19 4 0.6
19 4 0.6
19 4 0.6
19 4 0.6
19 4 0.6
19 4 0.6
19 4 0.6
19 4 0.6
19 4 0.6
19 4 0.6
19 4 0.6
19 4 0.6
18 4 0.6
17 4 0.6
16 4 0.6
16 4 0.6
15 4 0.6
17 4 0.2
17 4 0.2
17 4 0.2
15 4 0.2
17 4 0.6
16 4 0.6
23 6 0.2
24 6 0.2
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
17 4 0.6
19 4 0.6
16 4 0.6
23 6 0.2
17 4 0.6
13 4 0.6
13 4 0.6
