5 4.66666666667 3
-1 4.66666666667 3
-1 4.66666666667 3
-1 5.66666666667 3
5 5.66666666667 3
5 4.33333333333 3
-1 5.66666666667 3
5 4.66666666667 3
5 4.66666666667 3
5 4.66666666667 3
5 4.66666666667 3
5 4.66666666667 3
5 4.33333333333 3
5 4.33333333333 3
5 4.33333333333 3
5 4.33333333333 3
5 5.66666666667 3
-1 4.33333333333 3
-1 4.33333333333 3
-1 4.33333333333 3
5 4.66666666667 3
5 5.66666666667 3
5 5.66666666667 3
5 5.66666666667 3
5 4.66666666667 3
-1 5.66666666667 3
5 4.2 3
5 5.33333333333 3
5 5.66666666667 3
5 5.66666666667 3
-1 5.66666666667 3
5 5.66666666667 3
5 5.66666666667 3
5 5.66666666667 3
5 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
5 5.66666666667 3
0 6.0 1
2 4.0 4
0 5.8 2
5 4.4 3
5 5.2 3
-1 6.0 2
-1 5.8 0
-1 4.0 4
0 5.8 2
-1 -0.0 0
0 6.0 2
0 5.8 0
0 5.8 0
0 6.6 1
0 6.6 1
5 4.66666666667 3
9 4.2 1
-1 4.2 1
0 6.2 0
9 4.6 1
-1 4.6 1
9 4.6 1
10 5.66666666667 3
0 5.8 0
9 4.6 3
0 5.8 0
0 5.6 2
9 4.6 3
-1 5.2 3
9 4.4 1
9 4.6 1
0 5.6 0
0 5.8 0
0 5.8 0
0 5.6 0
0 5.6 0
0 5.6 0
0 5.8 0
0 5.6 0
0 5.6 0
0 5.6 0
0 6.2 2
-1 5.4 3
0 5.8 2
-1 5.8 2
-1 6.0 2
-1 5.8 2
9 4.8 1
8 5.66666666667 3
8 5.66666666667 3
8 5.66666666667 3
5 4.4 3
5 4.4 3
5 4.4 3
-1 4.8 1
-1 4.8 1
-1 4.8 1
-1 4.8 1
0 6.0 2
0 5.8 2
-1 6.0 2
-1 6.0 2
2 4.0 4
2 4.0 4
-1 5.4 3
0 6.0 2
0 6.2 2
0 6.0 2
-1 4.6 1
-1 6.0 2
0 6.0 2
0 5.4 2
9 4.6 1
-1 4.33333333333 3
-1 4.33333333333 3
5 5.66666666667 3
-1 5.66666666667 3
5 4.66666666667 3
0 5.8 2
0 6.2 2
0 5.6 2
0 5.4 2
0 5.4 2
0 6.0 2
0 5.8 2
0 6.6 2
-1 6.0 2
5 4.33333333333 3
5 4.33333333333 3
9 4.0 1
6 4.66666666667 3
0 5.8 0
0 6.2 2
0 6.0 2
5 5.66666666667 3
0 5.8 2
9 4.4 1
0 6.2 2
0 6.0 2
0 5.6 0
-1 6.0 2
-1 5.8 2
-1 5.8 2
-1 5.8 2
-1 5.8 2
-1 5.8 2
-1 5.8 2
-1 5.8 2
-1 5.8 2
-1 5.8 2
-1 5.8 2
-1 5.8 2
-1 5.8 2
-1 5.8 2
-1 5.8 2
-1 5.8 2
5 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
9 4.6 3
-1 4.0 4
-1 4.0 4
-1 4.33333333333 3
-1 4.33333333333 3
-1 4.33333333333 3
-1 4.33333333333 3
-1 4.0 4
-1 4.0 4
-1 4.0 4
0 5.8 1
5 5.66666666667 3
0 5.4 2
2 3.66666666667 1
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 1
-1 6.0 1
-1 5.66666666667 1
-1 5.33333333333 1
-1 5.66666666667 3
-1 5.66666666667 3
9 4.8 1
9 4.8 1
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
-1 5.66666666667 3
5 5.66666666667 3
5 4.66666666667 3
-1 4.8 1
-1 5.66666666667 3
-1 4.33333333333 3
-1 4.33333333333 3
